conversation_root_id,tweet_id,customer_message,intent,context
1811236,1811236,Slightly upset when @115821 says your @458025 new book will arrive by 8pm today but then changes the arrival date to 2-3 days later.,"Digital products, devices, and apps","CUSTOMER: Slightly upset when @115821 says your @458025 new book will arrive by 8pm today but then changes the arrival date to 2-3 days later.
AmazonHelp: @544159 I'm sorry for the wait! Which carrier is assigned for delivery? Does the tracking info on their website give any insight? ^MV
CUSTOMER: @AmazonHelp Spoke to customer service. The Book is literally 20 mins from my house at the Hebron, KY location. But delivering it will take 2 days 🤔
AmazonHelp: @544159 Just to verify, who's the carrier shown in Your Orders here: https://t.co/Y5jpI9gRhE? ^JM
CUSTOMER: @AmazonHelp I was told it was UPSP.
AmazonHelp: @544159 Sorry to hear that. Get in touch here:  https://t.co/hApLpMlfHN  and we'll be happy to help. ^RS
CUSTOMER: @AmazonHelp @544159 Props"
1541881,1541881,#AmazonPrime shoppers have come to expect more. We buy time sensitive things. Don't have time to deal with used products. @115851 @115821,"Product condition, item accuracy, and seller issues","CUSTOMER: #AmazonPrime shoppers have come to expect more. We buy time sensitive things. Don't have time to deal with used products. @115851 @115821
AmazonHelp: @462701 We'd like to help! Without adding personal/account information can you tell us more about the situation? ^ME"
1044289,1044289,"He decidido devolver el Metroid que se quedó Carolina (el mio al estar abierto ya se queda en casa como un pardillo), que me cobraron 20€ de más en @116928  sobre el PVR y me cobran 3€ por devolverlo. Os estáis encumbrando",Other/Unclear/non-substantive,"CUSTOMER: He decidido devolver el Metroid que se quedó Carolina (el mio al estar abierto ya se queda en casa como un pardillo), que me cobraron 20€ de más en @116928  sobre el PVR y me cobran 3€ por devolverlo. Os estáis encumbrando
AmazonHelp: @366924 Hola Luis. Para devolver un producto por favor accesa el siguiente enlace: https://t.co/thR5F5WdHC  ^JJ
CUSTOMER: @AmazonHelp Pero esto que es cachondeo? Producto premium 20 euros por encima del PvR y me cobran 3 euros por la devolucion. Donde puedo poner una reclamación para denunciar el abuso, a ver si así me pueden atender como es debido.
AmazonHelp: @366924 Por favor entra en contacto con nuestro Servicio al Cliente en este enlace: https://t.co/KyKcfqiS0j  ^JJ"
1100958,1100958,Hey @115821 how many times will you send me the wrong product? This is what $100 bucks a year gets me....,Other/Unclear/non-substantive,"CUSTOMER: Hey @115821 how many times will you send me the wrong product? This is what $100 bucks a year gets me....
AmazonHelp: @212660 We're here to help! Have you had trouble with a recent order? Was this shipped by us or a third-party seller on our site? ^ML
CUSTOMER: @AmazonHelp Shipped third party. Sent 2 wrong items. I used my $20 dash coupon also.
AmazonHelp: @212660 I'm sorry you didn't get what you ordered, Matt! Have you reached out to the seller for options here: https://t.co/4CjcIXW7im ? ^TN"
1490375,1490375,"@115821 Customer since way before Prime existed. FYI, last few and many deliveries are becoming unreliable and late. #badexperience #moonopolywontlast",Prime membership and benefits,"CUSTOMER: @115821 Customer since way before Prime existed. FYI, last few and many deliveries are becoming unreliable and late. #badexperience #moonopolywontlast
AmazonHelp: @466126 I'm so sorry that we've let you down, Travis. Without providing any account specific details, please tell us, are you experiencing an issue with a current order? ^HS"
1050419,1050419,note to self: always always always go with the @115821 -fulfilled items. Third party seller fail! #eyeroll,"Product condition, item accuracy, and seller issues","CUSTOMER: note to self: always always always go with the @115821 -fulfilled items. Third party seller fail! #eyeroll
AmazonHelp: @368243 Oh no! I am sorry for your experience! Is there something we can help with? ^DJ
CUSTOMER: @AmazonHelp not really. Ordered a tablet PC and all the parts are here except the keyboard. #wompwomp Thank you!"
2569646,2569646,@115850 ordered a mobile phone n d delivery boy 2 days back left d packet at the main door in the milk bag. Order no 407-4586672-8537122,Delivery and order fulfillment,"CUSTOMER: @115850 ordered a mobile phone n d delivery boy 2 days back left d packet at the main door in the milk bag. Order no 407-4586672-8537122
AmazonHelp: @728794 That's odd! Apologies, Please report this to our support team here: https://t.co/vlvfJr4nN9 &amp; we'll take further actions. ^BS"
372185,372185,Thanks @115830 for putting two of my parcels in the RECYCLING BIN and informing me that I told you too when I didn’t!! 1/2 https://t.co/YpfN0BSufu,Other/Unclear/non-substantive,"CUSTOMER: Thanks @115830 for putting two of my parcels in the RECYCLING BIN and informing me that I told you too when I didn’t!! 1/2 https://t.co/YpfN0BSufu
AmazonHelp: @204175 Oh no! I'm sorry for the poor delivery experience! We'd like to investigate this with you here: https://t.co/JzP7hlA23B ^TG"
1338605,1338605,@AmazonHelp sir tell me why my cash is not back to me,Other/Unclear/non-substantive,"CUSTOMER: @AmazonHelp sir tell me why my cash is not back to me
AmazonHelp: @388695 Could you let us know which cashback are you referring to? ^HA"
1488760,1488760,@AmazonHelp I placed an order on 30th October and it has not been dispatched yet. It was due to arrive today. Why has this happened? When will it be dispatched? It is coming from Amazon dispatch centre. Should I cancel the order? It is ordered thru https://t.co/pSAedcrQ57,Delivery and order fulfillment,"CUSTOMER: @AmazonHelp I placed an order on 30th October and it has not been dispatched yet. It was due to arrive today. Why has this happened? When will it be dispatched? It is coming from Amazon dispatch centre. Should I cancel the order? It is ordered thru https://t.co/pSAedcrQ57
AmazonHelp: @465797 Hi, our carriers deliver until 9pm today. We expect your parcel to arrive as scheduled. ^TS
CUSTOMER: @AmazonHelp But it has not been dispatched yet. How can you expect it to be delivered on time if it has not been dispatched yet?
AmazonHelp: @465797 Hi, have you been emailed to alert you of the delay ? Was the item sold directly by us or a third party? ^CR
CUSTOMER: @AmazonHelp No email. Ordered a number of items. My screen shows ordered 30th October, arriving 3rd November  as per photo. There is a birthday present in with this order. Happy to cancel and go to shops for it but need to know when it’s being shipped. If not today then i will cancel. https://t.co/7wlRuz6JQw
AmazonHelp: @465797 I'm sorry the order hasn't been shipped yet! Please reach out here: https://t.co/JzP7hlA23B so we can look into this. ^AH"
476784,476784,@120533 c'est plus ce que c'était. Deux commandes perdues pour mon premier mois en premium payant et le SC qui s'en tape comme de l'an 40.,Other/Unclear/non-substantive,"CUSTOMER: @120533 c'est plus ce que c'était. Deux commandes perdues pour mon premier mois en premium payant et le SC qui s'en tape comme de l'an 40.
AmazonHelp: @228315 Bonjour Sylvain, je suis sincèrement désolée pour le désagrément causé par cet incident. Que dit le suivi de colis, je vous prie ? ^SB
CUSTOMER: @AmazonHelp Il dit que le colis n'est jamais parti de chez vous. J'ai déjà vu avec votre SC, mais je tenais à souligner qu'il y a une grosse baisse de qualité de service depuis quelques temps, les remarques étaient mieux prises en compte avant et que Premium est inutile.
AmazonHelp: @228315 Nous allons remonter cela au service concerné afin de contribuer à rendre nos services en phase avec vos attentes.
CUSTOMER: @AmazonHelp Enfin ""les colis"" plutôt vu que c'est le deuxième en un mois."
2538992,2538992,とんでもない事実なんだけど私Amazonプライム会員だったらしい……,Other/Unclear/non-substantive,"CUSTOMER: とんでもない事実なんだけど私Amazonプライム会員だったらしい……
AmazonHelp: @722088 （2/2）無料体験お申し込み時にご案内しているように、自動更新設定をオフにしない場合、期間終了後に本会員へ移行します。プライムについては、こちらをご参照ください。https://t.co/FJh7vAncqv ご登録状況はこちらでご覧いただけます。 https://t.co/joXWgawIDm RI
CUSTOMER: @AmazonHelp ありがとうございます！みたいアニメいっぱいあったのでこのまま使わせてどうもらいます！
AmazonHelp: @722088 ご継続いただけるとのことで、ありがとうございます。様々な特典をご用意しておりますので、ぜひ、色々ご利用ください。ご不明な点などございましたら、お知らせください。ET https://t.co/FmEMZn927r
AmazonHelp: @722088 (1/2) 失礼いたします。以前当サイトをお使いの際に、お急ぎ便等プライム特典をご利用になったことはございませんか？無料体験にお申し込みいただくとメールでその旨お知らせいたします。メッセージセンターよりご確認ください。https://t.co/V95RkdSY3j  RI"
1538742,1538742,Amazonの返品ってどうやるんだろ……返品無料って書いてるけど、こっちの都合で返品していいのかな。。未開封ならセーフ？🤔,Other/Unclear/non-substantive,"CUSTOMER: Amazonの返品ってどうやるんだろ……返品無料って書いてるけど、こっちの都合で返品していいのかな。。未開封ならセーフ？🤔
AmazonHelp: @476983 返品についてお困りですか？ カテゴリーにより、条件などが異なります。https://t.co/DbJbDtrNnT Amazonが発送する商品の場合には、返品無料のカテゴリーは、お客様都合でも未使用・未開封の状態であれば全額返金させていただきます。TY
CUSTOMER: @AmazonHelp ありがとうございます。段ボールは開けてしまいましたが、中の包装は未開封ですので、返品できるか調べてみます。
AmazonHelp: @476983 お手数ではございますが、よろしくお願いいたします。 なお、外箱(Amazonの箱)を開封されていても、商品梱包が未開封であれば問題ありません。 ご不明な点があればご遠慮なくお知らせください。MH"
518849,518849,@115821 the delivery company for my “Amazon scheduled delivery” has had my item for over a week and has now missed 2 delivery windows. I’m upset and doubting they will ever come through. Help?,Delivery and order fulfillment,"CUSTOMER: @115821 the delivery company for my “Amazon scheduled delivery” has had my item for over a week and has now missed 2 delivery windows. I’m upset and doubting they will ever come through. Help?
AmazonHelp: @239696 I'm sorry to hear you haven't received your order. We'd like to look into the delivery and all available options here: https://t.co/hApLpM3Ejd ^LI"
1826075,1826075,@AmazonHelp How do u get a 2-day Prime order into ur Kent facility - 40 MINS FROM MY HOME - @ 5:57am and fail to deliver by 8pm? #primefail,Delivery and order fulfillment,"CUSTOMER: @AmazonHelp How do u get a 2-day Prime order into ur Kent facility - 40 MINS FROM MY HOME - @ 5:57am and fail to deliver by 8pm? #primefail
AmazonHelp: @5112 I'm sorry for the delay with your package! Can you place confirm the carrier for us: https://t.co/Y5jpI9gRhE? ^ST
CUSTOMER: @AmazonHelp AMZL US
AmazonHelp: @5112 We'd like to escalate this to our Logistics team on your behalf. Please securely relay details here: https://t.co/k6znd3eaF5 ^MV"
