conversation_root_id,customer_message,amazonhelp_response
522634,@AmazonHelp Ne faite plus affaire avec intelcom courrier.Ils ont faite une livraison mais a la mauvaise porte.. Je me suis faite rembourser par amazon mais cest la pire compagnie de messagerie qui ma ete donner de voir...,@240720 Bonsoir je vous remercie pour votre commentaire. Heureux que votre problème soit résolu. ^MH
755719,@AmazonHelp yyyyyyyy https://t.co/0jUxFDmC4b,@300630 I'm sorry to see a delay has occurred! Please let us know if you haven't received your parcel by the new given time? ^KJ
594524,I use @115821 for everything but if the delivery person is going to BANG on my door for 5 minutes straight aggressively on a SUNDAY MORNING when I’m still asleep because it’s my day off..no way. I’m PISSED. IT WAS  NOODLES AND PROTEIN POWDER. @115830 @AmazonHelp,"@260851 Hi Addie, sorry your morning was disturbed. If you would like to take weekend delivery off, you can do so on your account under ""addresses"".  ^AP"
2767489,滅入ってたどり着いた一人鍋withアマゾンプライムビデオ https://t.co/mZr1te76jr,@773886 Amazonをご利用いただきありがとうございます🙇　ごゆっくりお楽しみくださいませ😊　SM
2711841,"Yo @115830, I've incorrectly got a package from you, address is printed wrong and missing a digit. Barcode reference is spK0234o5JP. DM me the house number and I will drop it off! The first one is free...","@556223 I'm so sorry you received someone else's order, thank you for letting us know! Please, reach out to us so we can go over our options: https://t.co/JzP7hlA23B ^EB"
2390398,"@115850 order no 408-5653703-6268348, 1 pc was defective, got replacement n have confident that it will work so i didn't check also i was travelling. Today i check the pc and didn't working also my retrun date was lapsed (13th nov), CC team put me on hold for 30 min n solu help","@688594 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is visible to the public. (2/2) ^VM @688594 I'm sorry to hear about the experience you've had with the delivery of the recent order. Let me work on this right away. Kindly fill in your details here https://t.co/ZSCESkOOUe and we'll reach out to you for assistance. (1/2) ^VM"
324364,"@115850 How one should trust Amazon, when it cannot even deliver to its Prime members on agreed date.",@193272 I'm sorry about the trouble with the delivery. Please report this to our support team here: https://t.co/vlvfJr4nN9. ^HA
2604926,"@115830 Hi, I have a faulty item, Belkin N300 wall plus, purchased in August 2017. My Order pages wouldn't let me choose Return Item, it just says Write review or Hide order. what do I do?","@737051 Hi Julia, I'm sorry to hear that, have you checked the warranty information for the item on the website? ^JJ"
218888,"Sheesh, I leave my apartment for an hour and @115821 tries to deliver my Instant Pot to the Whole Goddamn City of San Francisco. https://t.co/ZbLTJsuf1t",@168194 I'm very sorry your package was left like this! Reach out to us here so we can leave carrier feedback: https://t.co/sUSnMLhFIj ^MV
2693942,@117795 who do I contact to have a moan about Amazon Prime Now in the UK?,"@525923 Without sharing account/order details, will you give us more information about what's going on? ^AB"
2686781,"@115850 care to fix the ""5505 error"" on Prime?! I know atleast 5 people who've been locked out of accounts with no resolution from ur side",@755536 I understand your concern. Please get in touch with our concerned team here: https://t.co/0O4V24EK07.^RI
1198285,"@AmazonHelp pathetic customer service to prime members, gift item delayed, non apologetic agents not even ready to offer compensation, waste",@401541 (2/2) we'd appreciate CS feedback via the survey e-mailed afterward; it goes directly to their Leadership team for review. ^DG
2909087,@AmazonHelp I DID NOT SIGN FOR THE PACKAGE I WASNT HOME. NO ONE WAS HOME. WHERE ARE MY PACKAGES????! https://t.co/uhnFqps87q,"@400805 I understand your concern. We're unable to access your account via Twitter. I'd like for a specialist in my team investigate this for you. Whenever you have time, tell us more here: https://t.co/mtg6qA7s7s We'll be in touch with you shortly. ^SK"
2521809,When someone steals your @115821 package within 20 minutes of it being delivered 😒 #happyholidays,@718247 I'm really sorry to hear your order is missing! Here's a link to our Help page for situations when tracking shows delivered but you can't locate the package: https://t.co/QJKdFIKDbb ^BV
1973604,@115850 A wrong product has been delivered to me.. on request to return it im asked that return will b verified by seller 1/2,@584488 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN
13558,@115821 any idea when this order will arrive? I have a sassy Brit since grocery stopped carrying his @118826 #teatime #isthisatrick https://t.co/wb8uMOsjcW,@118825 I'm sorry there was a delay! Let us know if your package doesn't arrive by November 2. Please keep us posted on its delivery. ^TN
1710808,Why am I paying for amazon prime if my delivery got pushed back? Prime my ass.,@518271 I understand your frustration! Were you given a reason for the push back? ^HM
2675983,@115821 so i had my fire stick remote next to a lamp in my house... the remote started melting from the heat. where can i get a replacement?,@356362 I'm so sorry to hear this! We'd like to take a look into some available options with you: https://t.co/hApLpMlfHN ^TH
984107,"@115850 things I bought two weeks back in big billion sale,  are cheaper now...  So,  I should I buy from the next sale u have https://t.co/VbfzhKbgn4","@353304 Refer: https://t.co/kBFUflIBU5 for more information on this. (2/2)^AU @353304 In our efforts to provide the best deals to our customers, the prices may vary from time to time, seller to seller. (1/2)^AU"
352624,@AmazonHelp Again Amazon ur customer care associate provide me false information,@185376 Could you kindly elaborate your concern. We would help for sure. ^CB
286832,Cada vez que quiero entrar a @116875 veo mi cartera vacia para que se me quiten las ganas 😢,"@184342 Aquí te estaremos esperando siempre, Julio 😉 ^LG"
810758,@115821 prime used to mean 2 day shipping. What happened? #disappointed,"@313182 I'm sorry for the disappointment, Mark. Have we missed the delivery date provided at checkout? Let us know. We're here to help! ^TH"
1752444,"@AmazonHelp I ordered a few items, one being a glass screen protector from AmFilm and a Nintendo Switch case from Orzly.",@527937 I apologize for the wait! What was the delivery date provided at checkout? Has this date passed? ^NC
2052181,"@AmazonHelp Olá! Minha conta da Amazon está bloqueada, será que poderiam me mandar as instruções para desbloqueá-lá?","@606905 Olá. Você ainda não recebeu um e-mail pedindo informações da sua conta? Por favor, confira também na pasta de lixo. ^CR"
765435,"@AmazonHelp hi, Order #
026-6936983-9784300

Prime guaranteed delivery date Thu 5th. Still not arrived and unable to return/refund. Pls help",@___o7o___ I'm really sorry your item hasn't arrived yet! Has there been any update to the tracking info here: https://t.co/Y5jpI9gRhE ^LB
1610716,アマゾンのプライム会員だからクレしん観れるのうふふ,@494427 Amazonプライムをご利用いただきありがとうございます🙇　ごゆっくりお楽しみくださいませΣd(*`･∀･´*)　SM
797456,@115850 purchased 23rd delivery deadline 3rd 2day is 12th yet 2 hear may product damaged but a proper action could have been taken isn't https://t.co/MygQUMyUwL,@310134 Our apologies. Please reach us here: https://t.co/vlvfJr4nN9 and we'll check this for you. ^YP
2532217,@115830 does that mean it hasn't gone out for delivery yet could do with goin out a min an don't want to miss it https://t.co/txal8dcrtu,"@450491 It will be marked out for delivery soon, and delivered today by 8pm. Please keep us updated on its arrival! ^ZW"
1650409,@AmazonHelp getting broken and stale products. Not expected from amazon https://t.co/X0rAYQWeAT,@165102 We are sorry to know you've received a damaged/defective product from our website. This was certainly not intended (1/2)^VM @165102 Please drop your details here: https://t.co/zMr1LAOrlw so that we can get in touch with you and investigate this. (2/2) ^VM
392203,@115821 Just watched one of your white delivery vans drop a package then do some dangerous driving on small quiet street. #notcool,@208871 Terribly sorry about that! A specialist from my team would like to reach out to you personally: https://t.co/Wo164hs0Ud ^JZ
133605,@115850 @115821 @AmazonHelp I received old product. Local &amp; damaged packing. No charging. Power bank torch found switch on while unpacking #ShameOnYou https://t.co/fgmuVI8ZZP,@146120 That's strange. I'm sorry to hear the package came in damaged and old. This is certainly not expected of us. Have you tried returning the power bank through the returns link here https://t.co/RrKB0XdDsy? Do keep us posted. ^VM
350794,@118919 ...There is no rpy or any response from Amazon....From lat 7 days,@199461 Did you happen to share the details of your issue with us? Do keep us posted. ^CB
734666,@115850 I haven't got my courier yet. It was out for delivery today at 10.16 am. Curious to know where it stuck?,@199744 I understand you're curiosity regarding your order. We deliver the orders till 8 PM. Kindly wait till the same. ^AP
1310132,"Amazon is pretty quickly becoming my favourite with its near infinite catalogue of books for bibliophiles like me!
@115850 
#AmazonPayQuiz",@426155 We gotchu covered 😊 ^AB
1862574,@AmazonHelp ma date de livraison de la xbox one x edition scorpio qui est passé du 7 novembre au 9 novembre. Pourquoi ?!,"@499719 Bonjour, quel a été le mode de livraison choisi s'il vous plaît? ^SA"
2850593,@AmazonHelp why do I pay for prime when nothing is delivered the next day? Since when is Thursday the next day when ordering something at 7pm Monday?,"@140382 I apologize for the longer than expected wait. During the busy season, there may be a little longer processing time. Please see more here: https://t.co/RXbtrZ8vfe ^CS"
1822319,Bonjour @120533 pouvez vous me remettre ma commande que VOUS avez décidé d'annuler sans raison ? Merci,"@547067 Bonjour, désolée d'apprendre cela :/ je vous prie de le signaler à l'équipe en charge via ce lien  https://t.co/hgIrz98cdI ^SN"
